module,key,english,lao,priority
"payroll","payroll.gql_payroll_delete_perms","Payroll | Payroll Delete","",1
"payroll","payroll.gql_payroll_search_perms","Payroll | Payroll Search","",1
"payroll","payroll.paymentData.upload.label","T\xe9l\xe9charger les donn\xe9es de paiement","",1
"payroll","payroll.paymentPoint.delete.confirm.message","\xcates-vous s\xfbr de vouloir supprimer le point de paiement ? Cette op\xe9ration entra\xeenera des modifications permanentes et irr\xe9versibles.","",1
"payroll","payroll.paymentPoint.delete.confirm.title","Supprimer le point de paiement {name}","",1
"payroll","payroll.paymentPoint.label","Point de paiement","",1
"payroll","payroll.paymentPoint.mutation.createLabel","Cr\xe9er un point de paiement {id}","",1
"payroll","payroll.paymentPoint.mutation.deleteLabel","Supprimer le point de paiement {id}","",1
"payroll","payroll.paymentPoint.mutation.updateLabel","Mise \xe0 jour du point de paiement {id}","",1
"payroll","payroll.paymentPoint.name","Nom","",1
"payroll","payroll.paymentPoint.page.title","Points de paiement","",1
"payroll","payroll.PaymentPointPage.title","Point de paiement {name}","",1
"payroll","payroll.paymentPointPicker.label","Point de paiement","",1
"payroll","payroll.paymentPointPicker.placeholder","Point de paiement","",1
"payroll","payroll.PaymentPointSearcher.results","{totalCount} Points de paiement trouv\xe9s","",1
"payroll","payroll.payroll.dateValidFrom","Valid From","",1
"payroll","payroll.payroll.dateValidTo","Valid To","",1
"payroll","payroll.payroll.delete.confirm.message","\xcates-vous s\xfbr de vouloir supprimer la paie ? Cela entra\xeenera des modifications permanentes et irr\xe9versibles.","",1
"payroll","payroll.payroll.delete.confirm.title","Supprimer la paie {name}","",1
"payroll","payroll.payroll.mutation.create","Cr\xe9er une paie {id}","",1
"payroll","payroll.payroll.mutation.deleteLabel","Supprimer la paie {id}","",1
"payroll","payroll.payroll.name","Nom","",1
"payroll","payroll.payroll.page.title","Paiements","",1
"payroll","payroll.payroll.payrollStatusPicker","Statut","",1
"payroll","payroll.payroll.payrollStatusPicker.APPROVE_FOR_PAYMENT","APPROUVER LE PAIEMENT","",1
"payroll","payroll.payroll.payrollStatusPicker.PENDING_APPROVAL","EN ATTENTE D'APPROBATION","",1
"payroll","payroll.payroll.payrollStatusPicker.placeholder","Statut","",1
"payroll","payroll.payroll.payrollStatusPicker.RECONCILED","RECONCILI\xc9","",1
"payroll","payroll.payroll.payrollStatusPicker.REJECTED","REJET\xc9","",1
"payroll","payroll.payroll.status","Statut","",1
"payroll","payroll.payrollBenefitConsumption.searcherResultsTitle","{payrollBenefitConsumptionsTotalCount} Consommation de prestations constat\xe9e","",1
"payroll","payroll.PayrollBenefitConsumptionTab.label","Consommation de prestations","",1
"payroll","payroll.payrollPage.title","Paiements","",1
"payroll","payroll.payrollPaymentFile.fileName","Nom de fichier","",1
"payroll","payroll.payrollPaymentFile.status","Statut","",1
"payroll","payroll.payrollPaymentFilesSearcher.results","{totalCount} Fichiers trouv\xe9s","",1
"payroll","payroll.PayrollPaymentFilesTab.label","Fichiers de paiement","",1
"payroll","payroll.payrollSearcher.results","{totalCount} Paiements trouv\xe9s","",1
"payroll","payroll.PayrollTaskTab.label","T\xe2ches","",1
"payroll","payroll.summary.approveAndClose","Approbation et cl\xf4ture","",1
"payroll","payroll.summary.benefit_delete","Supprimer","",1
"payroll","payroll.summary.close","Fermer","",1
"payroll","payroll.summary.createPaymentForFailedInvoice","Cr\xe9er un paiement pour une facture \xe9chou\xe9e","",1
"payroll","payroll.summary.name","Nom","",1
"payroll","payroll.tasks.delete.title","Supprimer des t\xe2ches de paie","",1
"payroll","payroll.tasks.reconciliation.title","T\xe2ches de rapprochement des salaires","",1
"payroll","payroll.tasks.rejected.title","Paiements rejet\xe9s","",1
"payroll","payroll.tasks.update.title","Approuver les t\xe2ches li\xe9es \xe0 la paie","",1
"payroll","payroll.tooltip.any","Tous","",1
"payroll","payroll.tooltip.createButton","Cr\xe9er","",1
"payroll","payroll.tooltip.delete","Supprimer","",1
"payroll","payroll.tooltip.download","T\xe9l\xe9charger","",1
"payroll","payroll.tooltip.edit","Editer","",1
"payroll","payroll.tooltip.isDeleted","Afficher supprim\xe9","",1
"payroll","payroll.tooltip.save","\xc9conomiser","",1
"payroll","payroll.tooltip.viewDetails","Voir les d\xe9tails","",1
"payroll","payroll.viewDetailsButton.tooltip","D\xe9tails","",1
"policy","policy.action.AddPolicy.buttonText","Add policy","",1
"policy","policy.action.AddPolicy.tooltip","Cr\xe9er une nouvelle police","",1
"policy","policy.action.DeletePolicy.buttonText","Delete","",1
"policy","policy.action.DeletePolicy.tooltip","Supprimer la police","",1
"policy","policy.action.RenewPolicy.buttonText","Renew","",1
"policy","policy.action.RenewPolicy.tooltip","Renouveler la police","",1
"policy","policy.action.suspend.tooltip","Suspendre la police","",1
"policy","policy.action.SuspendPolicy.buttonText","Suspend","",1
"policy","policy.action.SuspendPolicy.tooltip","Suspendre la politice","",1
"policy","policy.CreatePolicy.mutationLabel","Cr\xe9ation de la police {policy}","",1
"policy","policy.DeletePolicy.mutationLabel","Suppression de la police {policy}","",1
"policy","policy.deletePolicyDialog.message","\xcates-vous s\xfbr de vouloir supprimer la police {label} ? Les contributions li\xe9es seront supprim\xe9es (mais pas les paiements).","",1
"policy","policy.deletePolicyDialog.title","Supprimer la police?","",1
"policy","policy.dialogActions.goBack","Retourner","",1
"policy","policy.dispatchExpiryDate.message","Votre police a \xe9t\xe9 enregistr\xe9e avec la date d'expiration suivante : {label}","",1
"policy","policy.dispatchExpiryDate.title","Date d'expiration de la police ","",1
"policy","policy.gql_mutation_create_policies_perms","Policy | Mutation Create Policies","",1
"policy","policy.gql_mutation_delete_policies_perms","Policy | Mutation Delete Policies","",1
"policy","policy.gql_mutation_edit_policies_perms","Policy | Mutation Edit Policies","",1
"policy","policy.insureeEligibility.item.search","Chercher un produit m\xe9dical","",1
"policy","policy.insureeEligibility.minDate","Min Date","",1
"policy","policy.insureeEligibility.service.search","Recherche un soin","",1
"policy","policy.menu.policies","Polices","",1
"policy","policy.policies.effectiveDate","Date d'effet","",1
"policy","policy.policies.enrollDate","Date d'inscription","",1
"policy","policy.policies.enrolmentDate","Date d'adh\xe9sion","",1
"policy","policy.policies.expiryDate","Date d'expiration","",1
"policy","policy.policies.header","{count} Polices","",1
"policy","policy.policies.noActivePolicy","Pas de Police active","",1
"policy","policy.policies.nonHospitalCeiling","Plafond non hospitalier","",1
"policy","policy.policies.nonHospitalDeduction","D\xe9duction non hospitali\xe8re","",1
"policy","policy.policies.productCode","Code Paquet de b\xe9n\xe9fice","",1
"policy","policy.policies.productName","Nom","",1
"policy","policy.policies.status","Statut","",1
"policy","policy.policies.status.0","Aucun","",1
"policy","policy.policies.status.1","En attente","",1
"policy","policy.policies.status.2","Active","",1
"policy","policy.policies.status.4","Suspendue","",1
"policy","policy.policies.status.8","Expir\xe9e","",1
"policy","policy.policiesOfInsuree.header","{count} Politices de l'assur\xe9 {chfId}","",1
"policy","policy.Policy.details.title","D\xe9tails de la police","",1
"policy","policy.Policy.effectiveDate","Date d'entr\xe9e en vigueur","",1
"policy","policy.Policy.enrollDate","Date d'adh\xe9sion","",1
"policy","policy.Policy.expiryDate","Date d'expiration","",1
"policy","policy.Policy.payInOneInstallment","Payer en un seul versement","",1
"policy","policy.Policy.startDate","Date de d\xe9but","",1
"policy","policy.Policy.title","Police {label}","",1
"policy","policy.Policy.values.title","Valeurs de la police","",1
"policy","policy.PolicyFilter.effectiveDateFrom","En vigueur \xe0 partir du","",1
"policy","policy.PolicyFilter.effectiveDateTo","En vigueur jusqua'au","",1
"policy","policy.PolicyFilter.enrollDateFrom","Inscription \xe0 partir de","",1
"policy","policy.PolicyFilter.enrollDateTo","Inscription jusqu'\xe0","",1
"policy","policy.PolicyFilter.expiryDateFrom","Expiration \xe0 partir de","",1
"policy","policy.PolicyFilter.expiryDateTo","Expiration jusqu'au","",1
"policy","policy.PolicyFilter.policyStatus","Statut police","",1
"policy","policy.PolicyFilter.product.label","Paquet de b\xe9n\xe9fice","",1
"policy","policy.PolicyFilter.product.placeholder","Rechercher un paquet de b\xe9n\xe9fice...","",1
"policy","policy.PolicyFilter.startDateFrom","Date de d\xe9but \xe0 partir de","",1
"policy","policy.PolicyFilter.startDateTo","Date de d\xe9but jusqua'au","",1
"policy","policy.PolicyOfficer.none","Aucun","",1
"policy","policy.PolicyOfficerPicker.label","Agent","",1
"policy","policy.PolicyOfficerPicker.placeholder","Rechercher un agent...","",1
"policy","policy.PolicyRenewalsReport.dateEnd","Date \xe0","",1
"policy","policy.PolicyRenewalsReport.dateStart","Date du","",1
"policy","policy.PolicyStatus","Statut","",1
"policy","policy.PolicyStatus.1","Entr\xe9e","",1
"policy","policy.PolicyStatus.16","Pr\xeate","",1
"policy","policy.PolicyStatus.2","Active","",1
"policy","policy.PolicyStatus.4","Suspendue","",1
"policy","policy.PolicyStatus.8","Expir\xe9e","",1
"policy","policy.PolicyStatus.none","Aucun","",1
"policy","policy.PolicyStatus.null","Tous","",1
"policy","policy.policySummaries.delete",".","",1
"policy","policy.policySummaries.effectiveDate","Effective","",1
"policy","policy.policySummaries.enrollDate","Inscription","",1
"policy","policy.policySummaries.expiryDate","Expiration","",1
"policy","policy.policySummaries.name","Nom","",1
"policy","policy.policySummaries.openNewTabButton.tooltip","Ouvrir dans un nouvel onglet","",1
"policy","policy.policySummaries.startDate","D\xe9but","",1
"policy","policy.policySummaries.status","Statut","",1
"policy","policy.policyValues.alert.title","Avertissement sur les valeurs de la police :","",1
"policy","policy.suspendPolicyDialog.title","Suspendre la police?","",1
"policy","policy.UpdatePolicy.mutationLabel","Mettre \xe0 jour la police {policy}","",1
"policyHolder","policyHolder.activityCode","Code d'activit\xe9","",1
"policyHolder","policyHolder.address","Adresse","",1
"policyHolder","policyHolder.code","Code","",1
"policyHolder","policyHolder.contactName","Nom du contact","",1
"policyHolder","policyHolder.contributionPlanBundle.label","Paquets de r\xe9gimes de cotisation","",1
"policyHolder","policyHolder.createButton.tooltip","Cr\xe9er un nouveau titulaire de police","",1
"policyHolder","policyHolder.CreatePolicyHolder.mutationLabel","Cr\xe9er le titulaire de la police - {label}","",1
"policyHolder","policyHolder.CreatePolicyHolderContributionPlanBundle.mutationLabel","Cr\xe9er un paquet de r\xe9gimes de cotisation pour {code} - {tradeName}","",1
"policyHolder","policyHolder.CreatePolicyHolderInsuree.mutationLabel","Cr\xe9ation d'un titulaire de police pour {code} - {nom du commerce}","",1
"policyHolder","policyHolder.CreatePolicyHolderUser.mutationLabel","{user} est ajout\xe9 sur {policyHolder}","",1
"policyHolder","policyHolder.dateValidFrom","Date de d\xe9but de validit\xe9","",1
"policyHolder","policyHolder.dateValidTo","Date de validit\xe9 jusqu'au","",1
"policyHolder","policyHolder.deleteButton.tooltip","Supprimer","",1
"policyHolder","policyHolder.deletePolicyHolder.confirm.message","\xcates-vous s\xfbr de vouloir supprimer {code} - {nom du commerce} ?","",1
"policyHolder","policyHolder.deletePolicyHolder.confirm.title","Supprimer {code} - {tradeName} ?","",1
"policyHolder","policyHolder.DeletePolicyHolder.mutationLabel","Supprimer le titulaire de la police - {code} - {tradeName}","",1
"policyHolder","policyHolder.DeletePolicyHolderContributionPlanBundle.mutationLabel","Supprimer le paquet de r\xe9gimes de cotisation de {code} - {tradeName}","",1
"policyHolder","policyHolder.DeletePolicyHolderInsuree.mutationLabel","Supprimer le titulaire de la police de {code} - {nom commercial}.","",1
"policyHolder","policyHolder.DeletePolicyHolderUser.mutationLabel","{user} est supprim\xe9 de {policyHolder}.","",1
"policyHolder","policyHolder.dialog.cancel","Annuler","",1
"policyHolder","policyHolder.dialog.create","Cr\xe9er","",1
"policyHolder","policyHolder.dialog.delete.message","La suppression des donn\xe9es ne signifie pas leur effacement de la base de donn\xe9es openIMIS. La donn\xe9e sera seulement d\xe9sactiv\xe9e de la liste visualis\xe9e.","",1
"policyHolder","policyHolder.dialog.update","Sauvegarder","",1
"policyHolder","policyHolder.displayName","Nom d'affichage","",1
"policyHolder","policyHolder.EconomicUnitChangeButton.label","Changer l'entreprise","",1
"policyHolder","policyHolder.EconomicUnitPicker.label","Unit\xe9 \xe9conomique","",1
"policyHolder","policyHolder.editButton.tooltip","Modifier","",1
"policyHolder","policyHolder.generalInfoPanel.title","Informations g\xe9n\xe9rales","",1
"policyHolder","policyHolder.isDeleted","Afficher supprim\xe9s","",1
"policyHolder","policyHolder.menu.policyHolders","Titulaires de police","",1
"policyHolder","policyHolder.menu.policyHolderUsers","Utilisateurs titulaires de la police","",1
"policyHolder","policyHolder.name","Nom","",1
"policyHolder","policyHolder.policyHolder.page.title","Titulaire de la police {label}","",1
"policyHolder","policyHolder.policyHolderContributionPlanBundle.createPolicyHolderContributionPlanBundle","Cr\xe9er un nouvel paquet de r\xe9gimes de cotisation","",1
"policyHolder","policyHolder.policyHolderContributionPlanBundle.dialog.delete.title","\xcates-vous s\xfbr de vouloir supprimer {code} - {name} ?","",1
"policyHolder","policyHolder.policyHolderContributionPlanBundle.dialog.edit.title","Modifier le paquet de r\xe9gimes de cotisations","",1
"policyHolder","policyHolder.policyHolderContributionPlanBundle.dialog.replace.title","Ajouter une nouvelle version du paquet de r\xe9gime de cotisations","",1
"policyHolder","policyHolder.policyHolderContributionPlanBundle.isDeleted","Afficher les regroupements de r\xe9gimes de cotisation supprim\xe9s","",1
